id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url
467,Conservas de verdura y frutas,Corazones de alcachofa Hacendado,Tarro 430 g (245 g escurrido),2.4,,https://prod-mercadona.imgix.net/images/37621acdd7d4e41a1c5dee40f91efdff.jpg?fit=crop&h=300&w=300,
468,Conservas de verdura y frutas,Piña en su jugo Hacendado rodajas,3 latas x 140 g,2.45,,https://prod-mercadona.imgix.net/images/45eda8d1b97f18f8e188fd124f290e11.jpg?fit=crop&h=300&w=300,
469,Conservas de verdura y frutas,Piña en su jugo Hacendado rodajas,Bote 822 g (490 g escurrido),1.95,,https://prod-mercadona.imgix.net/images/55cb700fb12611f5b19eb1139fcec61c.jpg?fit=crop&h=300&w=300,
470,Conservas de verdura y frutas,Melocotón en almíbar Hacendado,Bote 840 g (480 g escurrido),2.05,,https://prod-mercadona.imgix.net/images/5dd673ae914d64f6f0e0d860b63f94af.jpg?fit=crop&h=300&w=300,
471,Conservas de verdura y frutas,Melocotón en almíbar Hacendado,3 latas x 115 g,2.45,,https://prod-mercadona.imgix.net/images/9d7e5f364360bf0b850a4f9d273c0d15.jpg?fit=crop&h=300&w=300,
472,Conservas de verdura y frutas,Melocotón light Hacendado sin azúcares añadidos,Bote 400 g (240 g escurrido),1.4,,https://prod-mercadona.imgix.net/images/37415e2642afa1f3e831be235f60d388.jpg?fit=crop&h=300&w=300,
473,Conservas de verdura y frutas,Macedonia mix de frutas en almíbar Hacendado,2 latas x 115 g,2.0,,https://prod-mercadona.imgix.net/images/6d6057c5ee631919823f48b70beb7ce5.jpg?fit=crop&h=300&w=300,
474,Conservas de verdura y frutas,Dulce de membrillo Hacendado 0% azúcares añadidos,Tarrina 400 g,2.3,,https://prod-mercadona.imgix.net/images/501a7aa8aa38d911c22b414a06423b8f.jpg?fit=crop&h=300&w=300,
475,Conservas de verdura y frutas,Postre de manzana Jamar,Tarro 710 g,1.9,,https://prod-mercadona.imgix.net/images/1b8747ed3348a64c526f80b92eb11683.jpg?fit=crop&h=300&w=300,
476,Conservas de verdura y frutas,Dulce de membrillo taco Hacendado,Paquete 250 g,2.1,,https://prod-mercadona.imgix.net/images/dff51969b57348732ae78b2764351c73.jpg?fit=crop&h=300&w=300,
477,Sopa y caldo,Sopa de pollo Gallina Blanca con fideos finos,Sobre 71 g,0.85,,https://prod-mercadona.imgix.net/images/e8047938e241f4694a1a3ddab163c9a4.jpg?fit=crop&h=300&w=300,
478,Sopa y caldo,Sopa de pollo Hacendado con fideos finos,2 sobres x 80 g,1.0,,https://prod-mercadona.imgix.net/images/1163c7e45fcf684d52129d43ed70017f.jpg?fit=crop&h=300&w=300,
479,Sopa y caldo,Sopa maravilla Hacendado,Sobre 85 g,0.65,,https://prod-mercadona.imgix.net/images/bc507cef97af6e14a89330bf4bb0f5a1.jpg?fit=crop&h=300&w=300,
480,Sopa y caldo,Tallarines Formaggio Hacendado salsa cremosa de queso,Sobre 190 g,1.3,,https://prod-mercadona.imgix.net/images/f8a3b91d92987e1adc12eceb5bc8b498.jpg?fit=crop&h=300&w=300,
481,Sopa y caldo,Sopa de miso,Paquete 3 ud.,2.25,,https://prod-mercadona.imgix.net/images/7448c22256e27b0027e75e96454b3802.jpg?fit=crop&h=300&w=300,
482,Sopa y caldo,Sopa de verduras Hacendado,Sobre 51 g,0.65,,https://prod-mercadona.imgix.net/images/a7095803b62fbd9c3b2ddb12e5449588.jpg?fit=crop&h=300&w=300,
483,Sopa y caldo,Sopa de cocido Hacendado,Sobre 72 g,0.65,,https://prod-mercadona.imgix.net/images/d84fcd1b62a974ec59082c67826872e8.jpg?fit=crop&h=300&w=300,
484,Sopa y caldo,Sopa de cebolla Hacendado,Sobre 43 g,0.65,,https://prod-mercadona.imgix.net/images/f6be8613a425b516fbe77fd9df0a10b0.jpg?fit=crop&h=300&w=300,
485,Sopa y caldo,Caldo de pollo Hacendado,Brick 1 L,0.8,,https://prod-mercadona.imgix.net/images/a549c9bbb21719b4936b882ac2b36f69.jpg?fit=crop&h=300&w=300,
486,Sopa y caldo,Caldo de pollo casero Gallina Blanca,Brick 1 L,2.2,,https://prod-mercadona.imgix.net/images/fe86551e6df09f72b72bcc5c0e68c5d1.jpg?fit=crop&h=300&w=300,
487,Sopa y caldo,Caldo de pescado Hacendado,Brick 1 L,1.0,,https://prod-mercadona.imgix.net/images/5728a1a87196df19aa1939b258f88b7f.jpg?fit=crop&h=300&w=300,
488,Sopa y caldo,Caldo de cocido casero Gallina Blanca,Brick 1 L,2.2,,https://prod-mercadona.imgix.net/images/87a7271a30826ff77101b6833cff6f42.jpg?fit=crop&h=300&w=300,
489,Sopa y caldo,Caldo de verduras Hacendado,Brick 1 L,1.0,,https://prod-mercadona.imgix.net/images/c4cbe46d861d4449ca8ee78df66b1751.jpg?fit=crop&h=300&w=300,
490,Sopa y caldo,Caldo de marisco o fideuá para paella Hacendado con sofrito,Brick 1 L,2.0,"2,00 €",https://prod-mercadona.imgix.net/images/e38cb3ccc86a38036a865957f83f971d.jpg?fit=crop&h=300&w=300,
491,Sopa y caldo,Caldo de pollo Hacendado bajo en sal,Brick 1 L,1.2,,https://prod-mercadona.imgix.net/images/006d95c14d735b23b049806ea1eedb0e.jpg?fit=crop&h=300&w=300,
492,Sopa y caldo,Caldo para paella de carne Hacendado con sofrito,Brick 1 L,2.25,,https://prod-mercadona.imgix.net/images/d69777995b5bddf4e4aed697ce962d6b.jpg?fit=crop&h=300&w=300,
493,Sopa y caldo,Fumet caldo de pescado Hacendado,Botella 950 g,3.0,,https://prod-mercadona.imgix.net/images/d251e99fd1a16ddc6d18033a1c224150.jpg?fit=crop&h=300&w=300,
494,Sopa y caldo,Caldo de cocido Hacendado,Brick 1 L,0.9,,https://prod-mercadona.imgix.net/images/5a40a5173723c7c1dc0ac476a6956cca.jpg?fit=crop&h=300&w=300,
495,Sopa y caldo,Caldo de carne Hacendado en pastillas,Caja 12 ud. (120 g),0.85,,https://prod-mercadona.imgix.net/images/8f2f5b6b39b8cb837d68a6e4df67f80b.jpg?fit=crop&h=300&w=300,
496,Sopa y caldo,Caldo de pollo Avecrem en pastillas,Caja 24 ud. (240 g),2.95,,https://prod-mercadona.imgix.net/images/7ec740fb505add047043453134ff3d07.jpg?fit=crop&h=300&w=300,
497,Sopa y caldo,Caldo de pescado Hacendado en pastillas,Caja 12 ud. (120 g),0.85,,https://prod-mercadona.imgix.net/images/81d35b86e5c061271c71818d74147e5a.jpg?fit=crop&h=300&w=300,
498,Sopa y caldo,Doble caldo sabor clásico carne Knorr en pastillas,Caja 16 ud. (160 g),1.65,,https://prod-mercadona.imgix.net/images/89059c77cb93998936ca9b87a6cdfaee.jpg?fit=crop&h=300&w=300,
499,Sopa y caldo,Caldo de pollo Hacendado en pastillas,Caja 24 ud. (240 g),1.4,,https://prod-mercadona.imgix.net/images/7655d0341839cc875249fc04810d7e4a.jpg?fit=crop&h=300&w=300,
500,Sopa y caldo,Caldo de verduras Hacendado en pastillas,Caja 12 ud. (120 g),0.85,,https://prod-mercadona.imgix.net/images/c2dad675fcad5572a3b39c12a2246eab.jpg?fit=crop&h=300&w=300,
501,Gazpacho y cremas,Gazpacho tradicional Hacendado,3 mini bricks x 330 ml,2.15,"2,15 €",https://prod-mercadona.imgix.net/images/90adcc27a97bcd7442c04c179b110491.jpg?fit=crop&h=300&w=300,
502,Gazpacho y cremas,Gazpacho tradicional Hacendado,Botella 1 L,1.6,"1,60 €",https://prod-mercadona.imgix.net/images/58afbb31db0d9537a8f94fb81f5da25d.jpg?fit=crop&h=300&w=300,
503,Gazpacho y cremas,Salmorejo al estilo cordobés Hacendado,3 mini bricks x 330 ml,2.65,"2,65 €",https://prod-mercadona.imgix.net/images/43db65b213354712e5cebf8909518f34.jpg?fit=crop&h=300&w=300,
504,Gazpacho y cremas,Salmorejo al estilo cordobés Hacendado,Brick 1 L,2.2,"2,20 €",https://prod-mercadona.imgix.net/images/da19c69517e7265fd3df035a63262530.jpg?fit=crop&h=300&w=300,
505,Gazpacho y cremas,Gazpacho fresco Hacendado,Botella 1 L,2.7,"2,70 €",https://prod-mercadona.imgix.net/images/b19ba3f8095eb7fd1c4a605696124ba5.jpg?fit=crop&h=300&w=300,
506,Gazpacho y cremas,Gazpacho fresco Hacendado,Botella 330 ml,1.15,"1,15 €",https://prod-mercadona.imgix.net/images/1b3c3dc85ca930c890392f337919d198.jpg?fit=crop&h=300&w=300,
507,Gazpacho y cremas,Salmorejo fresco Hacendado,Botella 1 L,3.0,"3,00 €",https://prod-mercadona.imgix.net/images/01912ac36cfc05564b94cec6e95b0385.jpg?fit=crop&h=300&w=300,
508,Gazpacho y cremas,Salmorejo fresco Hacendado,Botella 330 ml,1.25,"1,25 €",https://prod-mercadona.imgix.net/images/e352b4905e526b14ffb2ac9f235e3a20.jpg?fit=crop&h=300&w=300,
509,Gazpacho y cremas,Crema de calabaza y zanahoria Hacendado,Bol 350 g,1.7,,https://prod-mercadona.imgix.net/images/3cd02540b0faaa108a7b0a8300f61bb6.jpg?fit=crop&h=300&w=300,
510,Gazpacho y cremas,Crema de espárragos Hacendado,Bol 350 g,1.7,,https://prod-mercadona.imgix.net/images/5e3876a9a1b8a3f7a3c9114206d06a57.jpg?fit=crop&h=300&w=300,
511,Gazpacho y cremas,Crema de verduras Hacendado,Bol 350 g,1.7,,https://prod-mercadona.imgix.net/images/44b302b7cc224fa2e1f045101371eff0.jpg?fit=crop&h=300&w=300,
512,Gazpacho y cremas,Crema de pollo Hacendado con verduras,Brick 500 ml,1.0,,https://prod-mercadona.imgix.net/images/e7dd64a7791cb538c4d48e8a333cdbc8.jpg?fit=crop&h=300&w=300,
513,Gazpacho y cremas,Crema de calabaza Hacendado,Brick 500 ml,1.0,,https://prod-mercadona.imgix.net/images/80d021ae800656f6845220497f43d86b.jpg?fit=crop&h=300&w=300,
514,Gazpacho y cremas,Crema de verduras Hacendado,Brick 500 ml,1.0,,https://prod-mercadona.imgix.net/images/2ae243e8f790af2975eacc75f302b24d.jpg?fit=crop&h=300&w=300,
515,Gazpacho y cremas,Puré de patatas Hacendado en copos,Caja 4 sobres (500 g),2.0,,https://prod-mercadona.imgix.net/images/b31074900825756bc327dc1b207ffc6e.jpg?fit=crop&h=300&w=300,
516,Gazpacho y cremas,Crema de setas Starlux con champiñones,Brick 500 ml,1.6,,https://prod-mercadona.imgix.net/images/d61df99aaace37a242ffdef145f78d7c.jpg?fit=crop&h=300&w=300,
517,Gazpacho y cremas,Crema de calabacín Starlux con queso de cabra,Brick 500 ml,1.5,,https://prod-mercadona.imgix.net/images/18a75c1b66513488f1ec742db0409435.jpg?fit=crop&h=300&w=300,
518,Gazpacho y cremas,Crema de calabacín Hacendado,Bol 350 g,1.7,,https://prod-mercadona.imgix.net/images/e64bfac95cd6ce4eb2167d3f57a082df.jpg?fit=crop&h=300&w=300,
519,Gazpacho y cremas,Crema de lentejas Hacendado,Bol 350 g,1.7,,https://prod-mercadona.imgix.net/images/302cbc39039ec48bf8ce9e98bdc6e504.jpg?fit=crop&h=300&w=300,
520,Patatas fritas y snacks,Patatas fritas extra crujientes Hacendado,Paquete 150 g,1.35,,https://prod-mercadona.imgix.net/images/879832bc0b56bbec28d90be8baab7426.jpg?fit=crop&h=300&w=300,
521,Patatas fritas y snacks,Patatas fritas clásicas Hacendado,2 paquetes x 150 g,1.9,,https://prod-mercadona.imgix.net/images/daa5379864f490d809e6272ea964a119.jpg?fit=crop&h=300&w=300,
522,Patatas fritas y snacks,Patatas fritas receta churrería Hacendado,Paquete 150 g,1.1,,https://prod-mercadona.imgix.net/images/5a4f7b5e591cce2fb26c95b43060dfb7.jpg?fit=crop&h=300&w=300,
523,Patatas fritas y snacks,Patatas fritas Lisas Hacendado,Paquete 150 g,1.1,,https://prod-mercadona.imgix.net/images/813d9de52f00bf07542e91803e6c7ac7.jpg?fit=crop&h=300&w=300,
524,Patatas fritas y snacks,Patatas fritas onduladas Hacendado sabor jamón serrano,Paquete 150 g,1.2,,https://prod-mercadona.imgix.net/images/ac63932b42f2edd53ae29aa21f9af6d4.jpg?fit=crop&h=300&w=300,
525,Patatas fritas y snacks,Patatas fritas corte ondulado Hacendado,Paquete 150 g,1.1,,https://prod-mercadona.imgix.net/images/edc2fc7f9b7e7a1447cce4255b0b66f2.jpg?fit=crop&h=300&w=300,
526,Patatas fritas y snacks,Patatas light Hacendado,Paquete 150 g,1.3,,https://prod-mercadona.imgix.net/images/ba03eace6ddd2d3be06fbee6ceae521a.jpg?fit=crop&h=300&w=300,
527,Patatas fritas y snacks,Aperitivo de patata sabor original Pringles,Bote 165 g,2.6,,https://prod-mercadona.imgix.net/images/ef12b9cc0a409beb33dbceb2a46143c5.jpg?fit=crop&h=300&w=300,
528,Patatas fritas y snacks,Aperitivo de patata sabor crema agria y cebolla Pringles,Bote 165 g,2.6,,https://prod-mercadona.imgix.net/images/bc45c8f05154bb7f3c7387f5457de89b.jpg?fit=crop&h=300&w=300,
529,Patatas fritas y snacks,Patatas fritas sabor campestre Hacendado,Paquete 150 g,1.2,,https://prod-mercadona.imgix.net/images/088949acf77dd12b087eaf905ba0fbc0.jpg?fit=crop&h=300&w=300,
530,Patatas fritas y snacks,Patatas fritas sabor sal y vinagre Hacendado,Paquete 150 g,1.2,,https://prod-mercadona.imgix.net/images/d3f7142f4a8c9bd9db796a6387539ad5.jpg?fit=crop&h=300&w=300,
531,Patatas fritas y snacks,Patatas fritas sabor chili y lima Hacendado,Paquete 150 g,1.2,,https://prod-mercadona.imgix.net/images/350c9942cd10944b69411214785e2ef1.jpg?fit=crop&h=300&w=300,
532,Patatas fritas y snacks,Patatas fritas al punto de sal Lay's,Paquete 195 g,1.99,,https://prod-mercadona.imgix.net/images/56d81b1a2870fb21221d521e0cdc06e6.jpg?fit=crop&h=300&w=300,
533,Patatas fritas y snacks,Patatas fritas onduladas Munchos sabor queso,Paquete 130 g,1.2,,https://prod-mercadona.imgix.net/images/b7c7f129d1a819180aa959db51b892c4.jpg?fit=crop&h=300&w=300,
534,Patatas fritas y snacks,Patatas fritas 0% sal añadida Hacendado,Paquete 130 g,1.6,,https://prod-mercadona.imgix.net/images/7465d3f0986086aa40498b426b727c18.jpg?fit=crop&h=300&w=300,
535,Patatas fritas y snacks,Nachos Hacendado,Paquete 150 g,0.9,,https://prod-mercadona.imgix.net/images/5ea6209ff18125614b1c278484587d91.jpg?fit=crop&h=300&w=300,
536,Patatas fritas y snacks,Pandilla sabor queso Cheetos,Paquete 75 g,1.59,,https://prod-mercadona.imgix.net/images/86e3346e92e9a38204d6df69eb5f76c7.jpg?fit=crop&h=300&w=300,
537,Patatas fritas y snacks,Tiras de maíz frito sabor barbacoa Hacendado,Paquete 150 g,0.8,,https://prod-mercadona.imgix.net/images/105d83b7746598f1b543205253965349.jpg?fit=crop&h=300&w=300,
538,Patatas fritas y snacks,Pelotazos sabor queso Cheetos,Paquete 130 g,1.59,,https://prod-mercadona.imgix.net/images/65fea39f1f0312a745336ac7353a01c9.jpg?fit=crop&h=300&w=300,
539,Patatas fritas y snacks,Nachos tex-mex Hacendado sabor queso,Paquete 150 g,0.9,,https://prod-mercadona.imgix.net/images/b8c009cd61e6c9824fa9743f5515c872.jpg?fit=crop&h=300&w=300,
540,Patatas fritas y snacks,Garfitos de maíz sabor queso Hacendado,Paquete 80 g,0.7,,https://prod-mercadona.imgix.net/images/0535918a9753c0d6b2de67b6d1e7d9f7.jpg?fit=crop&h=300&w=300,
541,Patatas fritas y snacks,Cuquitos sabor queso Hacendado,Paquete 100 g,0.75,,https://prod-mercadona.imgix.net/images/7d5bd85b7c34dbcda6a39c50a92308d2.jpg?fit=crop&h=300&w=300,
542,Patatas fritas y snacks,Conos sabor bacón y queso Hacendado,Paquete 100 g,0.8,,https://prod-mercadona.imgix.net/images/4c4ed3476b27c82825f0d721c72f8151.jpg?fit=crop&h=300&w=300,
543,Patatas fritas y snacks,Galletitas saladas Hacendado,Bote 350 g,1.2,,https://prod-mercadona.imgix.net/images/f4f46d3c2e88b12661708ff3de972db1.jpg?fit=crop&h=300&w=300,
544,Patatas fritas y snacks,Cuquis Hacendado,Paquete 80 g,0.7,,https://prod-mercadona.imgix.net/images/8ea3248c4e2b51815ee1cf960b24c7d3.jpg?fit=crop&h=300&w=300,
545,Patatas fritas y snacks,Combinado de aperitivos Hacendado,Paquete 200 g,1.55,,https://prod-mercadona.imgix.net/images/15085483edf1219ada969fb9f7f0a73e.jpg?fit=crop&h=300&w=300,
546,Patatas fritas y snacks,Bombitas de maíz sabor mantequilla Hacendado,Paquete 80 g,0.8,,https://prod-mercadona.imgix.net/images/c7efb03ed1679fc5c3bd132114cf78e4.jpg?fit=crop&h=300&w=300,
547,Patatas fritas y snacks,Torreznos sabor barbacoa Hacendado,Paquete 100 g,1.55,,https://prod-mercadona.imgix.net/images/56ee16c4c72616870cc9099398e70cf7.jpg?fit=crop&h=300&w=300,
548,Patatas fritas y snacks,Trigo snack sabor ahumado Hacendado,Paquete 80 g,0.85,,https://prod-mercadona.imgix.net/images/b1180ea71d4b39af79931ac36417ef0d.jpg?fit=crop&h=300&w=300,
549,Patatas fritas y snacks,Patatas fritas paja Hacendado,Paquete 200 g,1.5,,https://prod-mercadona.imgix.net/images/041e7b535d424e28406da126b2ef7656.jpg?fit=crop&h=300&w=300,
550,Patatas fritas y snacks,Torreznos Hacendado,Paquete 120 g,1.65,,https://prod-mercadona.imgix.net/images/a9d2754098702f755cbb492b22207116.jpg?fit=crop&h=300&w=300,
551,Patatas fritas y snacks,Piña deshidratada Hacendado,Paquete 50 g,1.35,,https://prod-mercadona.imgix.net/images/590a2ff9153fc62fab389451ad059129.jpg?fit=crop&h=300&w=300,
552,Patatas fritas y snacks,Cocktail galletitas de aperitivo Hacendado,Bote 300 g,1.65,,https://prod-mercadona.imgix.net/images/7c42672d188eb4b31267567cff64d253.jpg?fit=crop&h=300&w=300,
553,Patatas fritas y snacks,Sticks de patata Hacendado,Paquete 75 g,0.8,,https://prod-mercadona.imgix.net/images/97a6f2e256179e4ff087f86ee360e958.jpg?fit=crop&h=300&w=300,
554,Patatas fritas y snacks,Aros de maíz Hacendado,Paquete 120 g,0.85,,https://prod-mercadona.imgix.net/images/e1c328248e9d621edc40ea9717d81fb7.jpg?fit=crop&h=300&w=300,
555,Patatas fritas y snacks,Palomitas caramelo Hacendado,Paquete 120 g,1.3,,https://prod-mercadona.imgix.net/images/54f08a75c350854e471b9f2b73b92a5d.jpg?fit=crop&h=300&w=300,
556,Patatas fritas y snacks,Snack de maíz sabor mantequilla Stars Hacendado,Paquete 80 g,0.8,,https://prod-mercadona.imgix.net/images/bb97dc754de94c742b136a705447f857.jpg?fit=crop&h=300&w=300,
557,Patatas fritas y snacks,Snack de maíz Crunchy sabor picante Munchos,Paquete 100 g,1.0,,https://prod-mercadona.imgix.net/images/9810b7f0047a6e89206e49aa775cc6df.jpg?fit=crop&h=300&w=300,
558,Patatas fritas y snacks,Cocktail mezcla aperitivos fritos Hacendado,Paquete 100 g,1.0,,https://prod-mercadona.imgix.net/images/d260a98ed10245e27d87cb12e6ef9357.jpg?fit=crop&h=300&w=300,
559,Patatas fritas y snacks,Snack de maíz Redes sabor barbacoa Hacendado,Paquete 100 g,0.9,,https://prod-mercadona.imgix.net/images/1e57addcf3026b5be99a7a7deec22ce8.jpg?fit=crop&h=300&w=300,
560,Patatas fritas y snacks,Sticks vegetales Hacendado,Paquete 100 g,1.2,,https://prod-mercadona.imgix.net/images/c40a06b5a4e1a3b65c96d0ccca181c2a.jpg?fit=crop&h=300&w=300,
561,Patatas fritas y snacks,Snack frito Rolls sabor chili y lima Hacendado picante,Paquete 100 g,1.0,,https://prod-mercadona.imgix.net/images/4666ebb54d5e6f85c3850c57130f6d8c.jpg?fit=crop&h=300&w=300,
562,Patatas fritas y snacks,Súper Cuquis,6 paquetes x 6 g,1.0,,https://prod-mercadona.imgix.net/images/187d1100d40ecff4507954421d03ee86.jpg?fit=crop&h=300&w=300,
563,Patatas fritas y snacks,Snack de maíz Mini mix Hacendado sabor barbacoa,Paquete 80 g,0.8,,https://prod-mercadona.imgix.net/images/d27bcf7d0f838aa38263e74a43a78afe.jpg?fit=crop&h=300&w=300,
564,Frutos secos y fruta desecada,Nuez natural Hacendado pelada,Paquete 200 g,2.7,,https://prod-mercadona.imgix.net/images/de768af5358346867a912d57ec96b69c.jpg?fit=crop&h=300&w=300,
565,Frutos secos y fruta desecada,Almendra natural Hacendado,Paquete 200 g,2.3,,https://prod-mercadona.imgix.net/images/b0be61b365cd2b6090deafd0a6ad9e41.jpg?fit=crop&h=300&w=300,
566,Frutos secos y fruta desecada,Pistacho tostado Hacendado con sal,Paquete 250 g,3.55,,https://prod-mercadona.imgix.net/images/7fa63ca1c65fe558cc9636e274fecf0d.jpg?fit=crop&h=300&w=300,
567,Frutos secos y fruta desecada,Pipas girasol tostadas Hacendado gigante con sal,Paquete 200 g,1.2,,https://prod-mercadona.imgix.net/images/f78cd0cf76d9aeee2701418caac6a213.jpg?fit=crop&h=300&w=300,
568,Frutos secos y fruta desecada,Pistacho tostado Hacendado 0% sal añadida,Paquete 250 g,3.55,,https://prod-mercadona.imgix.net/images/17700c85e2423c877653e72cab234426.jpg?fit=crop&h=300&w=300,
569,Frutos secos y fruta desecada,Cacahuete frito con sal Hacendado pelado,Paquete 250 g,1.0,,https://prod-mercadona.imgix.net/images/621404b6085cae9938997dd3f360b029.jpg?fit=crop&h=300&w=300,
570,Frutos secos y fruta desecada,Pipas girasol tostadas Hacendado gigante aguasal,Paquete 200 g,1.2,,https://prod-mercadona.imgix.net/images/65128d654c1a2f4d7dfc8859e95d4962.jpg?fit=crop&h=300&w=300,
571,Frutos secos y fruta desecada,Anacardo natural Hacendado,Paquete 200 g,2.4,,https://prod-mercadona.imgix.net/images/2ae6ffebda4166b4a4a860bf81c47378.jpg?fit=crop&h=300&w=300,
572,Frutos secos y fruta desecada,Palomitas de maíz con sal Hacendado para microondas,Paquete 3 ud. (270 g),1.0,,https://prod-mercadona.imgix.net/images/8c805bca1beb58b91fccd2eba51e18e5.jpg?fit=crop&h=300&w=300,
573,Frutos secos y fruta desecada,Anacardo frito salado Hacendado,Paquete 200 g,2.4,,https://prod-mercadona.imgix.net/images/c8d06999d4d13e85ea28af4d60ed49cb.jpg?fit=crop&h=300&w=300,
574,Frutos secos y fruta desecada,Avellana tostada Hacendado 0% sal añadida,Paquete 200 g,3.0,,https://prod-mercadona.imgix.net/images/2fe6ffcc848dc8e5e28ed47bcec81a4b.jpg?fit=crop&h=300&w=300,
575,Frutos secos y fruta desecada,Almendra tostada y salada Hacendado con piel,Paquete 200 g,2.2,,https://prod-mercadona.imgix.net/images/43d5b21b2cbc97b548532678e85163c1.jpg?fit=crop&h=300&w=300,
576,Frutos secos y fruta desecada,Cacahuete frito y salado Hacendado con piel,Paquete 250 g,1.3,,https://prod-mercadona.imgix.net/images/9ba31472c3bc97cad3c8f6bce8181942.jpg?fit=crop&h=300&w=300,
577,Frutos secos y fruta desecada,Maíz frito crujiente y tierno Hacendado,Paquete 170 g,1.0,,https://prod-mercadona.imgix.net/images/4486157c463721fce12a5de9a003f995.jpg?fit=crop&h=300&w=300,
578,Frutos secos y fruta desecada,Almendra frita y salada Hacendado pelada,Paquete 200 g,2.75,,https://prod-mercadona.imgix.net/images/90bb181b5294b5a7b99001da3764e7d3.jpg?fit=crop&h=300&w=300,
579,Frutos secos y fruta desecada,Cacahuete tostado Hacendado 0% sal añadida,Paquete 400 g,1.55,,https://prod-mercadona.imgix.net/images/09cec547e9ac6bbfa54ada3a03176248.jpg?fit=crop&h=300&w=300,
